date,slot,version,issue_time,quantity
2025-06-18,94,1,2025-06-18T06:00:00,606.8636583333333
2025-06-18,94,2,2025-06-18T12:00:00,519.1010222222222
2025-06-18,95,0,2025-06-18T00:00:00,528.0756
2025-06-18,95,1,2025-06-18T06:00:00,616.1917000000001
2025-06-18,95,2,2025-06-18T12:00:00,533.5377166666667
2025-06-18,96,0,2025-06-18T00:00:00,559.8798694444444
2025-06-18,96,1,2025-06-18T06:00:00,642.0521083333333
2025-06-18,96,2,2025-06-18T12:00:00,566.0162166666667
2025-06-18,97,0,2025-06-18T00:00:00,614.1193555555554
2025-06-18,97,1,2025-06-18T06:00:00,690.3477333333333
2025-06-18,97,2,2025-06-18T12:00:00,620.9299333333332
2025-06-18,98,0,2025-06-18T00:00:00,666.4665916666668
2025-06-18,98,1,2025-06-18T06:00:00,736.7511083333334
2025-06-18,98,2,2025-06-18T12:00:00,673.9514000000001
2025-06-18,99,0,2025-06-18T00:00:00,695.0847277777777
2025-06-18,99,1,2025-06-18T06:00:00,759.4253833333332
2025-06-18,99,2,2025-06-18T12:00:00,703.2437666666667
2025-06-18,100,0,2025-06-18T00:00:00,721.2253972222222
2025-06-18,100,1,2025-06-18T06:00:00,779.6221916666666
2025-06-18,100,2,2025-06-18T12:00:00,730.0586666666666
2025-06-18,101,0,2025-06-18T00:00:00,783.0459166666667
2025-06-18,101,1,2025-06-18T06:00:00,835.49885
2025-06-18,101,2,2025-06-18T12:00:00,792.5534166666666
2025-06-18,102,0,2025-06-18T00:00:00,886.8285944444444
2025-06-18,102,1,2025-06-18T06:00:00,928.2633027777779
2025-06-18,102,2,2025-06-18T12:00:00,894.012013888889
2025-06-18,103,0,2025-06-18T00:00:00,933.0830055555555
2025-06-18,103,1,2025-06-18T06:00:00,950.7281478055578
2025-06-18,103,2,2025-06-18T12:00:00,937.9423444444443
2025-06-18,104,0,2025-06-18T00:00:00,927.2112666666667
2025-06-18,104,1,2025-06-18T06:00:00,927.2112666666667
2025-06-18,104,2,2025-06-18T12:00:00,927.2112666666667
2025-06-18,105,0,2025-06-18T00:00:00,953.8024444444444
2025-06-18,105,1,2025-06-18T06:00:00,953.8024444444444
2025-06-18,105,2,2025-06-18T12:00:00,953.8024444444444
2025-06-18,106,0,2025-06-18T00:00:00,860.5573388888888
2025-06-18,106,1,2025-06-18T06:00:00,860.5573388888888
2025-06-18,106,2,2025-06-18T12:00:00,860.5573388888888
2025-06-18,107,0,2025-06-18T00:00:00,699.6849500000001
2025-06-18,107,1,2025-06-18T06:00:00,699.6849500000001
2025-06-18,107,2,2025-06-18T12:00:00,696.5257257544573
2025-06-18,107,3,2025-06-18T18:00:00,696.228945919066
2025-06-18,108,0,2025-06-18T00:00:00,697.9669833333335
2025-06-18,108,1,2025-06-18T06:00:00,697.9669833333335
2025-06-18,108,2,2025-06-18T12:00:00,694.3109416666667
2025-06-18,108,3,2025-06-18T18:00:00,694.2994944444446
2025-06-18,109,0,2025-06-18T00:00:00,754.6560666666667
2025-06-18,109,1,2025-06-18T06:00:00,754.6560666666667
2025-06-18,109,2,2025-06-18T12:00:00,751.7809666666667
2025-06-18,109,3,2025-06-18T18:00:00,751.7580722222222
2025-06-18,110,0,2025-06-18T00:00:00,787.3648833333334
2025-06-18,110,1,2025-06-18T06:00:00,787.3648833333334
2025-06-18,110,2,2025-06-18T12:00:00,785.2707250000001
2025-06-18,110,3,2025-06-18T18:00:00,785.2363833333334
2025-06-18,111,0,2025-06-18T00:00:00,819.1993166666666
2025-06-18,111,1,2025-06-18T06:00:00,819.1993166666666
2025-06-18,111,2,2025-06-18T12:00:00,817.8860999999999
2025-06-18,111,3,2025-06-18T18:00:00,817.8403111111111
2025-06-18,112,0,2025-06-18T00:00:00,852.3783833333332
2025-06-18,112,1,2025-06-18T06:00:00,852.3783833333332
2025-06-18,112,2,2025-06-18T12:00:00,851.8461083333332
2025-06-18,112,3,2025-06-18T18:00:00,851.7888722222222
2025-06-18,113,0,2025-06-18T00:00:00,54.239816666666684
2025-06-18,113,1,2025-06-18T06:00:00,54.389566666666724
2025-06-18,113,2,2025-06-18T12:00:00,54.48848333333342
2025-06-18,113,3,2025-06-18T18:00:00,54.48848333333342
2025-06-18,114,0,2025-06-18T00:00:00,64.30815833333327
2025-06-18,114,1,2025-06-18T06:00:00,64.43295
2025-06-18,114,2,2025-06-18T12:00:00,64.51538055555557
2025-06-18,114,3,2025-06-18T18:00:00,64.51538055555557
2025-06-18,115,0,2025-06-18T00:00:00,56.73350000000016
2025-06-18,115,1,2025-06-18T06:00:00,56.833333333333485
2025-06-18,115,2,2025-06-18T12:00:00,56.89927777777791
2025-06-18,115,3,2025-06-18T18:00:00,56.89927777777791
2025-06-18,116,0,2025-06-18T00:00:00,42.256575000000225
2025-06-18,116,1,2025-06-18T06:00:00,42.33145000000013
2025-06-18,116,2,2025-06-18T12:00:00,42.38090833333354
2025-06-18,116,3,2025-06-18T18:00:00,42.38090833333354
2025-06-18,117,0,2025-06-18T00:00:00,49.05730000000017
2025-06-18,117,1,2025-06-18T06:00:00,49.10721666666677
2025-06-18,117,2,2025-06-18T12:00:00,49.14018888888904
2025-06-18,117,3,2025-06-18T18:00:00,49.14018888888904
2025-06-18,118,0,2025-06-18T00:00:00,35.71695833333342
2025-06-18,118,1,2025-06-18T06:00:00,35.741916666666725
2025-06-18,118,2,2025-06-18T12:00:00,35.75840277777786
2025-06-18,118,3,2025-06-18T18:00:00,35.75840277777786
2025-06-18,119,0,2025-06-18T00:00:00,14.45333333333349
2025-06-18,119,1,2025-06-18T06:00:00,14.45333333333349
2025-06-18,119,2,2025-06-18T12:00:00,14.45333333333349
2025-06-18,119,3,2025-06-18T18:00:00,14.45333333333349
2025-06-18,120,0,2025-06-18T00:00:00,37.39338333333342
2025-06-18,120,1,2025-06-18T06:00:00,37.39338333333342
2025-06-18,120,2,2025-06-18T12:00:00,37.39338333333342
2025-06-18,120,3,2025-06-18T18:00:00,37.39338333333342
2025-06-18,121,0,2025-06-18T00:00:00,563.3801
2025-06-18,121,1,2025-06-18T06:00:00,563.3801
2025-06-18,121,2,2025-06-18T12:00:00,563.3801
2025-06-18,121,3,2025-06-18T18:00:00,563.3801
2025-06-18,122,0,2025-06-18T00:00:00,22.601666666666688
2025-06-18,122,1,2025-06-18T06:00:00,22.601666666666688
2025-06-18,122,2,2025-06-18T12:00:00,22.601666666666688
2025-06-18,122,3,2025-06-18T18:00:00,22.601666666666688
2025-06-18,123,0,2025-06-18T00:00:00,67.55083333333346
2025-06-18,123,1,2025-06-18T06:00:00,67.55083333333346
2025-06-18,123,2,2025-06-18T12:00:00,67.55083333333346
2025-06-18,123,3,2025-06-18T18:00:00,67.55083333333346
2025-06-18,124,0,2025-06-18T00:00:00,897.1689500000001
2025-06-18,124,1,2025-06-18T06:00:00,897.1689500000001
2025-06-18,124,2,2025-06-18T12:00:00,897.1689500000001
2025-06-18,124,3,2025-06-18T18:00:00,897.1689500000001
2025-06-18,125,0,2025-06-18T00:00:00,850.7116666666667
2025-06-18,125,1,2025-06-18T06:00:00,850.7116666666667
2025-06-18,125,2,2025-06-18T12:00:00,850.7116666666667
2025-06-18,125,3,2025-06-18T18:00:00,850.7116666666667
2025-06-18,126,0,2025-06-18T00:00:00,877.6682333333333
2025-06-18,126,1,2025-06-18T06:00:00,877.6682333333333
2025-06-18,126,2,2025-06-18T12:00:00,877.6682333333333
2025-06-18,126,3,2025-06-18T18:00:00,877.6682333333333
2025-06-18,127,0,2025-06-18T00:00:00,900.1747
2025-06-18,127,1,2025-06-18T06:00:00,900.1747
2025-06-18,127,2,2025-06-18T12:00:00,900.1747
2025-06-18,127,3,2025-06-18T18:00:00,900.1747
2025-06-18,128,0,2025-06-18T00:00:00,895.9033333333333
2025-06-18,128,1,2025-06-18T06:00:00,895.9033333333333
2025-06-18,128,2,2025-06-18T12:00:00,895.9033333333333
2025-06-18,128,3,2025-06-18T18:00:00,895.9033333333333
2025-06-18,129,0,2025-06-18T00:00:00,907.9007666666666
2025-06-18,129,1,2025-06-18T06:00:00,907.9007666666666
2025-06-18,129,2,2025-06-18T12:00:00,907.9007666666666
2025-06-18,129,3,2025-06-18T18:00:00,907.9007666666666
2025-06-18,130,0,2025-06-18T00:00:00,825.8612666666667
2025-06-18,130,1,2025-06-18T06:00:00,825.8612666666667
2025-06-18,130,2,2025-06-18T12:00:00,825.8612666666667
2025-06-18,130,3,2025-06-18T18:00:00,825.8612666666667
2025-06-18,131,0,2025-06-18T00:00:00,1523.1183333333333
2025-06-18,131,1,2025-06-18T06:00:00,1523.1183333333333
2025-06-18,131,2,2025-06-18T12:00:00,1523.1183333333333
2025-06-18,131,3,2025-06-18T18:00:00,1523.1183333333333
2025-06-18,132,0,2025-06-18T00:00:00,1503.3850833333331
2025-06-18,132,1,2025-06-18T06:00:00,1503.3850833333331
2025-06-18,132,2,2025-06-18T12:00:00,1503.3850833333331
2025-06-18,132,3,2025-06-18T18:00:00,1503.3850833333331
2025-06-18,133,0,2025-06-18T00:00:00,702.1676333333334
2025-06-18,133,1,2025-06-18T06:00:00,702.1676333333334
2025-06-18,133,2,2025-06-18T12:00:00,702.1676333333334
2025-06-18,133,3,2025-06-18T18:00:00,702.1676333333334
2025-06-18,134,0,2025-06-18T00:00:00,1558.6416666666667
2025-06-18,134,1,2025-06-18T06:00:00,1558.6416666666667
2025-06-18,134,2,2025-06-18T12:00:00,1558.6416666666667
2025-06-18,134,3,2025-06-18T18:00:00,1558.6416666666667
2025-06-18,135,0,2025-06-18T00:00:00,1566.6487
2025-06-18,135,1,2025-06-18T06:00:00,1566.6487
2025-06-18,135,2,2025-06-18T12:00:00,1566.6487
2025-06-18,135,3,2025-06-18T18:00:00,1566.6487
2025-06-18,136,0,2025-06-18T00:00:00,1518.6743
2025-06-18,136,1,2025-06-18T06:00:00,1518.6743
2025-06-18,136,2,2025-06-18T12:00:00,1518.6743
2025-06-18,136,3,2025-06-18T18:00:00,1518.6743
2025-06-18,137,0,2025-06-18T00:00:00,1467.8249999999998
2025-06-18,137,1,2025-06-18T06:00:00,1467.8249999999998
2025-06-18,137,2,2025-06-18T12:00:00,1467.8249999999998
2025-06-18,137,3,2025-06-18T18:00:00,1467.8249999999998
2025-06-18,138,0,2025-06-18T00:00:00,1349.7293166666668
2025-06-18,138,1,2025-06-18T06:00:00,1349.7293166666668
2025-06-18,138,2,2025-06-18T12:00:00,1349.7293166666668
2025-06-18,138,3,2025-06-18T18:00:00,1349.7293166666668
2025-06-18,139,0,2025-06-18T00:00:00,1554.9781833333332
2025-06-18,139,1,2025-06-18T06:00:00,1554.9781833333332
2025-06-18,139,2,2025-06-18T12:00:00,1554.9781833333332
2025-06-18,139,3,2025-06-18T18:00:00,1554.9781833333332
2025-06-18,140,0,2025-06-18T00:00:00,1531.1599999999999
2025-06-18,140,1,2025-06-18T06:00:00,1531.1599999999999
2025-06-18,140,2,2025-06-18T12:00:00,1531.1599999999999
2025-06-18,140,3,2025-06-18T18:00:00,1531.1599999999999
2025-06-18,141,0,2025-06-18T00:00:00,1500.2339333333334
2025-06-18,141,1,2025-06-18T06:00:00,1500.2339333333334
2025-06-18,141,2,2025-06-18T12:00:00,1500.2339333333334
2025-06-18,141,3,2025-06-18T18:00:00,1500.2339333333334
2025-06-18,142,0,2025-06-18T00:00:00,668.4694499999999
2025-06-18,142,1,2025-06-18T06:00:00,668.4694499999999
2025-06-18,142,2,2025-06-18T12:00:00,668.4694499999999
2025-06-18,142,3,2025-06-18T18:00:00,668.4694499999999
2025-06-18,143,0,2025-06-18T00:00:00,685.35
2025-06-18,143,1,2025-06-18T06:00:00,685.35
2025-06-18,143,2,2025-06-18T12:00:00,685.35
2025-06-18,143,3,2025-06-18T18:00:00,685.35
2025-06-19,0,0,2025-06-19T00:00:00,1504.555299999998
2025-06-19,1,0,2025-06-19T00:00:00,1501.3792833333332
2025-06-19,2,0,2025-06-19T00:00:00,700.7683333333333
2025-06-19,3,0,2025-06-19T00:00:00,737.3480500000001
2025-06-19,4,0,2025-06-19T00:00:00,683.9632499999999
2025-06-19,5,0,2025-06-19T00:00:00,603.8083333333333
2025-06-19,6,0,2025-06-19T00:00:00,652.7239333333333
2025-06-19,7,0,2025-06-19T00:00:00,677.3028833333334
2025-06-19,8,0,2025-06-19T00:00:00,633.085
2025-06-19,9,0,2025-06-19T00:00:00,630.41125
2025-06-19,10,0,2025-06-19T00:00:00,646.9863333333334
2025-06-19,11,0,2025-06-19T00:00:00,642.49
2025-06-19,12,0,2025-06-19T00:00:00,614.88565
2025-06-19,13,0,2025-06-19T00:00:00,640.4581166666667
2025-06-19,14,0,2025-06-19T00:00:00,678.225
2025-06-19,15,0,2025-06-19T00:00:00,617.9014666666667
2025-06-19,16,0,2025-06-19T00:00:00,609.7486
2025-06-19,17,0,2025-06-19T00:00:00,668.6766666666666
2025-06-19,18,0,2025-06-19T00:00:00,659.6492166666667
2025-06-19,19,0,2025-06-19T00:00:00,651.5901166666666
2025-06-19,20,0,2025-06-19T00:00:00,670.865
2025-06-19,21,0,2025-06-19T00:00:00,664.9678
2025-06-19,22,0,2025-06-19T00:00:00,648.0964666666666
2025-06-19,23,0,2025-06-19T00:00:00,632.1383333333333
2025-06-19,24,0,2025-06-19T00:00:00,612.2621916666666
2025-06-19,25,0,2025-06-19T00:00:00,597.8881
2025-06-19,26,0,2025-06-19T00:00:00,596.7808583333333
2025-06-19,27,0,2025-06-19T00:00:00,606.2074833333332
2025-06-19,28,0,2025-06-19T00:00:00,603.3205583333332
2025-06-19,29,0,2025-06-19T00:00:00,590.30005
2025-06-19,30,0,2025-06-19T00:00:00,563.4061888888889
2025-06-19,31,0,2025-06-19T00:00:00,546.7212444444444
2025-06-19,32,0,2025-06-19T00:00:00,507.2097166666667
2025-06-19,33,0,2025-06-19T00:00:00,1273.1216055555556
2025-06-19,34,0,2025-06-19T00:00:00,520.5143277777777
2025-06-19,35,0,2025-06-19T00:00:00,0.0
2025-06-19,35,1,2025-06-19T06:00:00,0.0
2025-06-19,36,0,2025-06-19T00:00:00,0.0
2025-06-19,36,1,2025-06-19T06:00:00,0.0
2025-06-19,37,0,2025-06-19T00:00:00,0.0
2025-06-19,37,1,2025-06-19T06:00:00,0.0
2025-06-19,38,0,2025-06-19T00:00:00,0.0
2025-06-19,38,1,2025-06-19T06:00:00,0.0
2025-06-19,39,0,2025-06-19T00:00:00,0.0
2025-06-19,39,1,2025-06-19T06:00:00,0.0
2025-06-19,40,0,2025-06-19T00:00:00,0.0
2025-06-19,40,1,2025-06-19T06:00:00,0.0
2025-06-19,41,0,2025-06-19T00:00:00,282.92958333333604
2025-06-19,41,1,2025-06-19T06:00:00,0.0
2025-06-19,42,0,2025-06-19T00:00:00,341.8248833333333
2025-06-19,42,1,2025-06-19T06:00:00,0.0
2025-06-19,43,0,2025-06-19T00:00:00,362.76424999999995
2025-06-19,43,1,2025-06-19T06:00:00,0.0
2025-06-19,44,0,2025-06-19T00:00:00,356.43825
2025-06-19,44,1,2025-06-19T06:00:00,0.0
2025-06-19,45,0,2025-06-19T00:00:00,263.8308333333334
2025-06-19,45,1,2025-06-19T06:00:00,0.0
2025-06-19,46,0,2025-06-19T00:00:00,0.0
2025-06-19,46,1,2025-06-19T06:00:00,0.0
2025-06-19,47,0,2025-06-19T00:00:00,0.0
2025-06-19,47,1,2025-06-19T06:00:00,0.0
2025-06-19,48,0,2025-06-19T00:00:00,0.0
2025-06-19,48,1,2025-06-19T06:00:00,0.0
2025-06-19,49,0,2025-06-19T00:00:00,0.0
2025-06-19,49,1,2025-06-19T06:00:00,0.0
2025-06-19,50,0,2025-06-19T00:00:00,0.0
2025-06-19,50,1,2025-06-19T06:00:00,0.0
2025-06-19,51,0,2025-06-19T00:00:00,0.0
2025-06-19,51,1,2025-06-19T06:00:00,0.0
2025-06-19,52,0,2025-06-19T00:00:00,0.0
2025-06-19,52,1,2025-06-19T06:00:00,0.0
2025-06-19,53,0,2025-06-19T00:00:00,0.0
2025-06-19,53,1,2025-06-19T06:00:00,0.0
2025-06-19,54,0,2025-06-19T00:00:00,0.0
2025-06-19,54,1,2025-06-19T06:00:00,0.0
2025-06-19,55,0,2025-06-19T00:00:00,0.0
2025-06-19,55,1,2025-06-19T06:00:00,0.0
2025-06-19,56,0,2025-06-19T00:00:00,0.0
2025-06-19,56,1,2025-06-19T06:00:00,0.0
2025-06-19,57,0,2025-06-19T00:00:00,0.0
2025-06-19,57,1,2025-06-19T06:00:00,0.0
2025-06-19,58,0,2025-06-19T00:00:00,0.0
2025-06-19,58,1,2025-06-19T06:00:00,0.0
2025-06-19,59,0,2025-06-19T00:00:00,0.0
2025-06-19,59,1,2025-06-19T06:00:00,0.0
2025-06-19,60,0,2025-06-19T00:00:00,0.0
2025-06-19,60,1,2025-06-19T06:00:00,0.0
2025-06-19,61,0,2025-06-19T00:00:00,0.0
2025-06-19,61,1,2025-06-19T06:00:00,0.0
2025-06-19,62,0,2025-06-19T00:00:00,0.0
2025-06-19,62,1,2025-06-19T06:00:00,0.0
2025-06-19,63,0,2025-06-19T00:00:00,0.0
2025-06-19,63,1,2025-06-19T06:00:00,0.0
2025-06-19,64,0,2025-06-19T00:00:00,0.0
2025-06-19,64,1,2025-06-19T06:00:00,0.0
2025-06-19,65,0,2025-06-19T00:00:00,814.37295
2025-06-19,65,1,2025-06-19T06:00:00,0.0
2025-06-19,66,0,2025-06-19T00:00:00,803.10845
2025-06-19,66,1,2025-06-19T06:00:00,625.9823222222224
2025-06-19,67,0,2025-06-19T00:00:00,772.0233666666666
2025-06-19,67,1,2025-06-19T06:00:00,471.06627325103307
2025-06-19,68,0,2025-06-19T00:00:00,763.4452166666665
2025-06-19,68,1,2025-06-19T06:00:00,648.2622999999999
2025-06-19,69,0,2025-06-19T00:00:00,785.3470666666665
2025-06-19,69,1,2025-06-19T06:00:00,701.1357555555555
2025-06-19,70,0,2025-06-19T00:00:00,767.6690000000001
2025-06-19,70,1,2025-06-19T06:00:00,714.4292944444444
2025-06-19,71,0,2025-06-19T00:00:00,713.41415
2025-06-19,71,1,2025-06-19T06:00:00,691.14605
2025-06-19,71,2,2025-06-19T12:00:00,691.14605
2025-06-19,72,0,2025-06-19T00:00:00,675.5301416666665
2025-06-19,72,1,2025-06-19T06:00:00,653.8128083333332
2025-06-19,72,2,2025-06-19T12:00:00,663.349625
2025-06-19,73,0,2025-06-19T00:00:00,644.6769166666666
2025-06-19,73,1,2025-06-19T06:00:00,623.51035
2025-06-19,73,2,2025-06-19T12:00:00,642.5839833333332
2025-06-19,74,0,2025-06-19T00:00:00,614.1943916666664
2025-06-19,74,1,2025-06-19T06:00:00,593.5785916666666
2025-06-19,74,2,2025-06-19T12:00:00,622.1890416666668
2025-06-19,75,0,2025-06-19T00:00:00,615.5966166666664
2025-06-19,75,1,2025-06-19T06:00:00,595.5315833333331
2025-06-19,75,2,2025-06-19T12:00:00,633.6788499999999
2025-06-19,76,0,2025-06-19T00:00:00,550.6267916666648
2025-06-19,76,1,2025-06-19T06:00:00,0.0
2025-06-19,76,2,2025-06-19T12:00:00,374.4520416666684
2025-06-19,77,0,2025-06-19T00:00:00,0.0
2025-06-19,77,1,2025-06-19T06:00:00,0.0
2025-06-19,77,2,2025-06-19T12:00:00,0.0
2025-06-19,78,0,2025-06-19T00:00:00,0.0
2025-06-19,78,1,2025-06-19T06:00:00,0.0
2025-06-19,78,2,2025-06-19T12:00:00,0.0
2025-06-19,79,0,2025-06-19T00:00:00,0.0
2025-06-19,79,1,2025-06-19T06:00:00,0.0
2025-06-19,79,2,2025-06-19T12:00:00,0.0
2025-06-19,80,0,2025-06-19T00:00:00,0.0
2025-06-19,80,1,2025-06-19T06:00:00,0.0
2025-06-19,80,2,2025-06-19T12:00:00,40.8570083333334
2025-06-19,81,0,2025-06-19T00:00:00,0.0
2025-06-19,81,1,2025-06-19T06:00:00,0.0
2025-06-19,81,2,2025-06-19T12:00:00,27.35041111111127
2025-06-19,82,0,2025-06-19T00:00:00,0.0
2025-06-19,82,1,2025-06-19T06:00:00,0.0
2025-06-19,82,2,2025-06-19T12:00:00,0.0
2025-06-19,83,0,2025-06-19T00:00:00,0.0
2025-06-19,83,1,2025-06-19T06:00:00,0.0
2025-06-19,83,2,2025-06-19T12:00:00,0.0
2025-06-19,84,0,2025-06-19T00:00:00,0.0
2025-06-19,84,1,2025-06-19T06:00:00,0.0
2025-06-19,84,2,2025-06-19T12:00:00,0.0
2025-06-19,85,0,2025-06-19T00:00:00,0.0
2025-06-19,85,1,2025-06-19T06:00:00,0.0
2025-06-19,85,2,2025-06-19T12:00:00,0.0
2025-06-19,86,0,2025-06-19T00:00:00,0.0
2025-06-19,86,1,2025-06-19T06:00:00,0.0
2025-06-19,86,2,2025-06-19T12:00:00,0.0
2025-06-19,87,0,2025-06-19T00:00:00,0.0
2025-06-19,87,1,2025-06-19T06:00:00,0.0
2025-06-19,87,2,2025-06-19T12:00:00,0.0
2025-06-19,88,0,2025-06-19T00:00:00,0.0
2025-06-19,88,1,2025-06-19T06:00:00,0.0
2025-06-19,88,2,2025-06-19T12:00:00,0.0
2025-06-19,89,0,2025-06-19T00:00:00,74.00653333333321
2025-06-19,89,1,2025-06-19T06:00:00,428.8699047325098
2025-06-19,89,2,2025-06-19T12:00:00,1146.7522
2025-06-19,90,0,2025-06-19T00:00:00,401.8523831275723
2025-06-19,90,1,2025-06-19T06:00:00,1083.6880361111112
2025-06-19,90,2,2025-06-19T12:00:00,1152.6874222222218
2025-06-19,91,0,2025-06-19T00:00:00,169.93601666666666
2025-06-19,91,1,2025-06-19T06:00:00,302.9141055555557
2025-06-19,91,2,2025-06-19T12:00:00,487.64323340192095
2025-06-19,92,0,2025-06-19T00:00:00,266.10103333333313
2025-06-19,92,1,2025-06-19T06:00:00,385.032875
2025-06-19,92,2,2025-06-19T12:00:00,435.3475333333332
2025-06-19,93,0,2025-06-19T00:00:00,350.3402166666666
2025-06-19,93,1,2025-06-19T06:00:00,455.22581111111117
2025-06-19,93,2,2025-06-19T12:00:00,496.19810555555557
2025-06-19,94,0,2025-06-19T00:00:00,427.11008333333336
2025-06-19,94,1,2025-06-19T06:00:00,517.9494305555558
2025-06-19,94,2,2025-06-19T12:00:00,549.5793611111112
2025-06-19,95,0,2025-06-19T00:00:00,521.8388666666668
2025-06-19,95,1,2025-06-19T06:00:00,598.6319666666668
2025-06-19,95,2,2025-06-19T12:00:00,620.9195333333334
2025-06-19,96,0,2025-06-19T00:00:00,596.5857777777779
2025-06-19,96,1,2025-06-19T06:00:00,662.1614472222224
2025-06-19,96,2,2025-06-19T12:00:00,684.7921138888889
2025-06-19,97,0,2025-06-19T00:00:00,597.1515555555555
2025-06-19,97,1,2025-06-19T06:00:00,651.5097944444444
2025-06-19,97,2,2025-06-19T12:00:00,674.4835611111112
2025-06-19,98,0,2025-06-19T00:00:00,560.8469333333334
2025-06-19,98,1,2025-06-19T06:00:00,603.9877416666666
2025-06-19,98,2,2025-06-19T12:00:00,627.3046083333334
2025-06-19,99,0,2025-06-19T00:00:00,624.0971777777778
2025-06-19,99,1,2025-06-19T06:00:00,656.0205555555556
2025-06-19,99,2,2025-06-19T12:00:00,679.6805222222222
2025-06-19,100,0,2025-06-19T00:00:00,676.9268555555554
2025-06-19,100,1,2025-06-19T06:00:00,697.6328027777777
2025-06-19,100,2,2025-06-19T12:00:00,721.6358694444443
2025-06-19,101,0,2025-06-19T00:00:00,679.8399999999999
2025-06-19,101,1,2025-06-19T06:00:00,689.3285166666667
2025-06-19,101,2,2025-06-19T12:00:00,713.6746833333334
2025-06-19,102,0,2025-06-19T00:00:00,719.4838722222223
2025-06-19,102,1,2025-06-19T06:00:00,728.7467750000001
2025-06-19,102,2,2025-06-19T12:00:00,751.359688888889
2025-06-19,103,0,2025-06-19T00:00:00,775.6116111111112
2025-06-19,103,1,2025-06-19T06:00:00,784.6489000000001
2025-06-19,103,2,2025-06-19T12:00:00,805.5285611111112
2025-06-19,104,0,2025-06-19T00:00:00,838.6120333333333
2025-06-19,104,1,2025-06-19T06:00:00,847.4237083333333
2025-06-19,104,2,2025-06-19T12:00:00,866.5701166666668
2025-06-19,105,0,2025-06-19T00:00:00,888.4197055555555
2025-06-19,105,1,2025-06-19T06:00:00,897.0057666666667
2025-06-19,105,2,2025-06-19T12:00:00,914.4189222222221
2025-06-19,106,0,2025-06-19T00:00:00,795.6057944444444
2025-06-19,106,1,2025-06-19T06:00:00,803.9662416666666
2025-06-19,106,2,2025-06-19T12:00:00,819.6461444444444
2025-06-19,107,0,2025-06-19T00:00:00,651.0090666666665
2025-06-19,107,1,2025-06-19T06:00:00,659.1438999999999
2025-06-19,107,2,2025-06-19T12:00:00,673.0905499999999
2025-06-19,107,3,2025-06-19T18:00:00,673.0905499999999
2025-06-19,108,0,2025-06-19T00:00:00,689.3523972222222
2025-06-19,108,1,2025-06-19T06:00:00,696.1175694444445
2025-06-19,108,2,2025-06-19T12:00:00,707.7590250000001
2025-06-19,108,3,2025-06-19T18:00:00,707.7726416666667
2025-06-19,109,0,2025-06-19T00:00:00,762.9930444444444
2025-06-19,109,1,2025-06-19T06:00:00,768.3885555555556
2025-06-19,109,2,2025-06-19T12:00:00,777.7248166666667
2025-06-19,109,3,2025-06-19T18:00:00,777.75205
2025-06-19,110,0,2025-06-19T00:00:00,779.5988083333334
2025-06-19,110,1,2025-06-19T06:00:00,783.6246583333334
2025-06-19,110,2,2025-06-19T12:00:00,790.6557250000001
2025-06-19,110,3,2025-06-19T18:00:00,790.696575
2025-06-19,111,0,2025-06-19T00:00:00,797.2413388888888
2025-06-19,111,1,2025-06-19T06:00:00,799.8975277777778
2025-06-19,111,2,2025-06-19T12:00:00,804.6234
2025-06-19,111,3,2025-06-19T18:00:00,804.6778666666667
2025-06-19,112,0,2025-06-19T00:00:00,834.0977194444446
2025-06-19,112,1,2025-06-19T06:00:00,835.0932805555562
2025-06-19,112,2,2025-06-19T12:00:00,837.8049250000001
2025-06-19,112,3,2025-06-19T18:00:00,837.8730083333335
2025-06-19,113,0,2025-06-19T00:00:00,48.31688333333352
2025-06-19,113,1,2025-06-19T06:00:00,48.31688333333352
2025-06-19,113,2,2025-06-19T12:00:00,48.34923333333347
2025-06-19,113,3,2025-06-19T18:00:00,48.43093333333354
2025-06-19,114,0,2025-06-19T00:00:00,52.0171861111113
2025-06-19,114,1,2025-06-19T06:00:00,52.0171861111113
2025-06-19,114,2,2025-06-19T12:00:00,52.04414444444467
2025-06-19,114,3,2025-06-19T18:00:00,52.112227777778
2025-06-19,115,0,2025-06-19T00:00:00,47.21065555555572
2025-06-19,115,1,2025-06-19T06:00:00,47.21065555555572
2025-06-19,115,2,2025-06-19T12:00:00,47.23222222222239
2025-06-19,115,3,2025-06-19T18:00:00,47.28668888888899
2025-06-19,116,0,2025-06-19T00:00:00,33.89344166666672
2025-06-19,116,1,2025-06-19T06:00:00,33.89344166666672
2025-06-19,116,2,2025-06-19T12:00:00,33.90961666666669
2025-06-19,116,3,2025-06-19T18:00:00,33.95046666666667
2025-06-19,117,0,2025-06-19T00:00:00,15.340294444444453
2025-06-19,117,1,2025-06-19T06:00:00,15.340294444444453
2025-06-19,117,2,2025-06-19T12:00:00,15.351077777777732
2025-06-19,117,3,2025-06-19T18:00:00,15.378311111111088
2025-06-19,118,0,2025-06-19T00:00:00,23.497197222222326
2025-06-19,118,1,2025-06-19T06:00:00,23.497197222222326
2025-06-19,118,2,2025-06-19T12:00:00,23.502588888889022
2025-06-19,118,3,2025-06-19T18:00:00,23.516205555555644
2025-06-19,119,0,2025-06-19T00:00:00,51.468333333333476
2025-06-19,119,1,2025-06-19T06:00:00,51.468333333333476
